index,true_label,predicted_label,confidence,predicted_proba,text
565,1,0,0.8354,0.8354,"Warum macht sich Pegida nicht für die Themen stark, die Europa in Wahrheit dominieren aber aufgrund der Terror-Meldungen und Hetzkampagnen der Mainstream Medien nicht wahrgenommen werden? Ihr kritisiert die Auswirkungen der Asylpolitik statt euch mal wirklich mit den Ursachen auseinanderzusetzen. Warum haben wir so viele Flüchtlinge und künftig noch mehr? Die Integrationspolitik hat bislang auf ganzer Linie versagt und es werden 2015 weitere 230000 hilfesuchende Menschen  hinzukommen. 163000 Anträge sind offen. Und die kommen mit Sicherheit nicht alle hierher weil es so toll bei uns ist, sondern weil sie aus ihrem Land vertrieben wurden. Wendet euch endlich den Ursachen zu statt die Symptome zu bekämpfen. Die Ursache ist KRIEG. Kriege, die von Deutschland als drittgrößter Waffenlieferant der Welt gefördert werden. Es geht bei diesen Kriegen nicht um die Menschen sondern um Macht und ökonomische Interessen. Früher diente die Ökonomie dem Menschen heute ist es umgekehrt. Die Menschen dienen weltweit einem System von dem nur Eliten profitieren. Statt ständig über Religion, Hautfarbe und Rasse zu diskutieren, sollten wir uns als MENSCHEN zusammenschließen und für allgemeingültige Werte einsetzen. Reduziert euer Denken nicht auf eine vermeintliche Islamisierung sondern auf den drohenden Verlust unserer Demokratie und Selbstbestimmung. Fangt  an euer Leben selbst in die Hand zu nehmen. Informiert euch bei den unabhängigen Medien. Unterstützt sie. Geht auf die Strasse. Setzt euch für den Frieden ein. Hier, in der Ukraine, in Syrien, im Gaza, weltweit. Die Angst vor einem Krieg in Europa ist groß und berechtigt. Informiert euch über TTIP, ESM, TISA. Mit dem heutigen Beschluss von EZB-Chef Draghi insgesamt für 1,14 B I L L I O N E N Euro Staatsanleihen anzukaufen und den Markt mit Geld zu fluten, für das faktisch kein Gegenwert geschaffen werden kann bewegen wir uns weiter in Richtung EU-Diktatur. Die Anleihen werden nie und nimmer von den jeweiligen Ländern zurückgezahlt werden. Folglich werden sie gemäß EU-Vertrag vergemeinschaftlicht. Was das bedeutet kann sich jeder selbst ausmalen. Wann hört dieser Wahnsinn endlich auf? Der Kapitalismus ist am Ende. Die Folge daraus kann nur Krieg oder Frieden sein. Ich schließe diesen Kommentar im Sinne eines 1. Weltfriedens mit den Worten von Bertold Brecht:
""Wenn Unrecht zu Recht wird, 
Wird Widerstand zur Pflicht"""
1473,1,0,0.833,0.833,"In unserer Ecke (Schneeberg) wird zZ. soviel multikulti reingepumpt, dass man sich jeden Tag einmal anpöbeln lassen kann....und Nazi iss da nur dass Kosewort....ich sag dann immer....Sei froh, dass ich kein Nazi bin, sonst wärst Du schon Asche...."
1545,1,0,0.8276,0.8276,"@User Und??? Trotzdem gibt es noch viele bekloppte und glauben den ganzen scheiss!!!!! Alle aber auch alle am 29.8. Nach Berlin und Regierung stürzen!!!!! Vorallem was hier gerade abgeht mit unseren Kindern und diesem verdammten Markenschutz !!!!! Ihr müsst doch langsam mal alle merken, dass wir nur noch von hinten bis vorn verarscht werden !!!"
484,1,0,0.827,0.827,Das scheisspack der SPD und CSU und Grüne sollen nicht so tun. Das ist doch Bereicherung und alles super dupa... Drecks Völkermörder!
1164,0,1,0.823,0.823,"Ich habe jetzt nur Angst und bitte lasst mich nicht Recht haben bitte bitte bitte.....wenn die, die Grenze nicht mehr halten können und diese Gestürmt wird...diese Horde auf die Polizisten gehen und nur einer die Nerven verliert....und einen oder mehrer Erschiesst dann wird es von innenherraus sowas von abgehen wenn die, die schon hier drinne sind erfahren das auf einen  Ihrer ""Brüder"" geschossen wurde....dann is hier Land unter! ES DREHT SICH MIR DER MAGEN UM bei dem Gedanke"
394,1,0,0.8203,0.8203,Im Straßenbau gibts auch Walzen
977,0,1,0.8145,0.8145,"Bei manchen Menschen,hat man das Gefühl,das sie schon ihr Leben lang versuchen,eine Eiche mit einer Feder zu zersägen,und wenn man ihnen dann sagt,:dazu muss man eine Säge nehmen,sagen sie:>>das tut dem armen Baum doch weh<<"
1421,1,0,0.812,0.812,"Da bekommt der Spruch: ""Wer bremst, hat schon verloren."" eine ganz neue Bedeutung ??????"
1478,1,0,0.806,0.806,wer bremst verliert ;-)
187,0,1,0.8037,0.8037,Ungarn darf die Schusswaffe nicht anwenden. Diese Soldaten laufen unter den Namen Flüchtling und somit würden die Ungen gegen die Genferkonvention versto?en
515,0,1,0.7812,0.7812,"wenn die Messer und Macheten gewetzt werden von den so genannten friedlichen Muslimen, dann werden auch endlich die Kritiker und Ahnungslosen  ihren verharmlosenden Wörtern Taten folgen lassen und auf die Strasse gehen , um für unsere Kinder und Enkel, unsere Zukunft zu kämpfen.....i hope so"
466,1,0,0.78,0.78,Die Mistgabel kann nicht groß genug sein um unseren Protest zum Ausdruck zu bringen ???? ??  ??  ?? wir lassen uns nicht mundtod machen !!!
1318,1,0,0.764,0.764,"Na hoffentlich! (y) 58 kranke Arschlöcher weniger, gut so! ^_^"
1418,0,1,0.7534,0.7534,Dann sollten sich deren Frauen ja gleich den schwarzen Sack mit Schlitz über den Kopf ziehen und die Kerle sich Nachthemden anziehen.
201,1,0,0.752,0.752,"Wenn ich behaupte dass Ratten – aufgrund ihrer rattentypischen Massenvermehrung und Aggressivität – automatisch zu “harmlosen, friedlichen Nutztieren” werden, dann würde mich wohl JEDER für bekloppt halten – ZU RECHT! Wenn ich aber verkünde dass 1,7 Milliarden Moslems gar nicht böse sein können, und ein “paar hunderttausend ABSCHLACHTEREIEN” N U R Einzelfälle sind welche an der“ Religion des Friedens” überhaupt nichts ändern, dann bin ich plötzlich wieder politisch korrekt, also N O R M A L ! Das ist doch pervers! FDJ-EU-Übermutter Merkel: ""Der Islam gehört zu Deutschland.""

(Wo ist der Ausgang? Ich muss hier raus!!!)"
167,1,0,0.747,0.747,"Tja, denen würde ich gerne das Märchen vom ""Tischlein deck dich"" mal näherbringen wollen. Ich denke die Passagen mit dem Knüppel würden vorerst genügen zum besseren Verständnis."
178,1,0,0.727,0.727,"Schließe mich an, die Mistgabel kann gar nicht rostig genug sein!"
44,0,1,0.726,0.726,Dann am besten Alkohol Sperre auf den Karten
704,1,0,0.725,0.725,"Das  war  halt  eine  Fachkraft   in  Fachrichtung  ""Mord""  ......  es gibt  noch  andere.... Kfz- Export zum  Beispiel"
1348,1,0,0.724,0.724,"Wäre doch schön wenn jetzt auch noch Sven Lau verschwindet.....Warum sind Vogel und Lau nicht in Syrien und kämpfen ""für Allah"" ? Dann könnte man sich auf die natürliche Auslese verlassen"
427,1,0,0.7227,0.7227,Hey was soll das? Ausser Defamierung (Nachrichten im HR4 Rundfunk von 08:00) habt ihr nichts zu berichten? Ihr seid wirklich ein dreckiges Staatsfernsehen. Man sollte eucham nächten Baum aufhängen.
1440,1,0,0.7197,0.7197,"Ramon De la Perez....glaub mir!!! ALLE Profile der Idioten, die jetzt noch diskutieren wie Du, hab ich abgespeichert! Sollte auch nur einem meiner Kinder, meiner Familie oder Freunden etwas passieren... dann klappt schon mal Euren Gebetsteppich auf! Auf Geisteskrankheit, wie sie bei Euch vorliegt, werde ich dann keine Rücksicht mehr nehmen, versprochen!!"
932,1,0,0.715,0.715,"Sie wissen aber schon, dass ""Schmocks"" jiddisch ist? ""Unter Steine kriechen"" - aha - ""braunes Gesocks"" soso! Tun Sie der Menschheit einen Gefallen, und leben Sie unter den Surensöhnen - mal schaun, wie schnell Sie ihre Meinung ändern, nachdem ihre Tochter in einem Gangbang vergewaltigt wurde. Sie haben keine Kinder? DAS könnte ihre Ignoranz allerdings erklären: Nach mir die Sintflut, gelle!?"
19,1,0,0.715,0.715,"Gutscheine für Kleidung? 
Was ist mit den Deutschen Familien die nen Antrag auf Bekleidung stellen? 
Die bekommen alle ne Absage, von der Arge, 
und solche Kanalratten bekommen einmal mehr alles in ihren Islamistischen Arsch gesteckt... 
Wird Zeit das die Regierung aufgelöst, oder weggebombt wird... Unfassbar sowas..."
24,0,1,0.713,0.713,unsere Polizei muß für die Deppenpolitiker um Ihr Leben fürchten.So wie es jetzt in Ungarn zugeht geht es bald bei uns zu aber die Masse ist viel Gewaltiker. Man muß Angst haben um unsere Kinder.Unsere Gutsmenschen werden mit Gewalt konfrontiert die Sie garnicht kennen.
961,1,0,0.709,0.709,und alles sehr gut Ausgebildet im Grapschen
502,1,0,0.709,0.709,Schön .... Legen sie sich wenigstens selber um . Weitermachen ??????
1419,0,1,0.6904,0.6904,"Auf einer  stark befahrenen Straße in Plauen laufen die in Gruppen über die Straße, so das man eine Vollbremsung machen muss, das ist alles nicht mehr normal"
674,1,0,0.688,0.688,Ich wäre einfach weiter gefahren.....Pech gehabt...
326,0,1,0.6846,0.6846,"So traumatisiert die armen, aber noch kraft genug mit Steinchen zu werfen, ich lach mich schlapp!"
423,0,1,0.6826,0.6826,Herr Maas befürchtet den ersten Toten.  Da hat er ihn. Wenns der erste ist.
723,1,0,0.6826,0.6826,Ich melde mich freiwillig zum abriss
1254,1,0,0.6743,0.6743,Es wird eine Moschee mit viel Löchern werden. :-)
848,1,0,0.6714,0.6714,"Damals vor wenigen Wochen hattet Ihr ja die Menschen erreicht mit den DEMOS und sehr sehr fix kochte die Wut und die Stimmung sehr hoch. (was richtig ist!)...und schwupps wurde die Luft rausgenommen und die Montags-DEMO abgesagt, weil genau zu diesem Zeitpunkt im Kalender eines Terroristen ein Anschlag stand..... dieser Anschlag funktioniert logisch ""nur"" an diesem einem Montag und somit sagte man die Demo einfach ab und PEGIDA kuschte brav. Jetzt stellte sich es ja heraus dann es ""gelogen"" war und die Führung von PEGIDA längst mit den Staatsapperat zusammen ein DING macht. 
Wehm wundert es also, dass die Menschen fern bleiben werden, dass der normale Familienvater oder die OMA lieber zu Hause bleibt, denn irrsinniger Weise von bezahlten Linken oder bezahlten Harz4 Bürgern oder von Schülern die noch rein NIX im leben vollbracht haben...sich dann auch noch anfeinden zu lassen.... da hat der normale Bürger kein Bock drauf. Solange ALLES passiert in der Öffentlichkeit, könnt Ihr Euch die Proteste abschminken. Eine Führung die ""kippt"" wenn es an die ""persönlichen"" Dinge geht wie Job oder Ansehen...... was soll diese Bewirken? Der Staatsscutz steht ganz sicher schon bereit mit Zettel & Bleistift und wartet nur auf die neuen Namen, dann geht das Spiel von vorne los..... aber leider ohne Demonstranten. 
Das hatte mal funktoniert 89 als die Leute mit voller Konsequenz auf die Strasse ingen, auch auf die Gefahr hin auf unbestimmte Zeit verhaftet zu werden, oder erschossen zu werden..... die Leute hatten die Nase voll. Die Kirche war da der Katalysator und bremste und steuerte die Bewegung so, dass diese nicht aus dem Ruder lief...... was heute und hier abgeht ist am Ende witzlos und ohne Effecte."
477,0,1,0.6655,0.6655,"Laut ungarischen Medien hat die ungarische Polizei gestern ein IS-Terorist aus dem ""friedlichen Flüchtlinge die versucht haben mit unglaubliche Brutalität und Aggression die Grenzzaun durch zu brechen"" festgenommen! Danke Ungarn das Ihr versucht Europa zuschütten."
313,1,0,0.664,0.664,Was ist los ??? Habt ihr als Kinder nur mit Murmeln gespielt bis zum 20-igten Lebensjahr ....??? Also ich weiß wie man sich wehrt wenn ich angegriffen werde. Wüsste nicht warum ich Angst haben sollte ...?!
242,0,1,0.659,0.659,süße Ferkelchen mir der Sau über das Gelände treiben
262,0,1,0.6577,0.6577,EXPORT MUZU?MANÓW DO EUROPY PARADOKSALNIE ZAGRA?A TYM CO ICH SPROWADZALI - LEWACKIM RZ?DOM / M.IN.TAKIM JAK ANGELA MERKEL Z SPD - NRD / ORAZ LEWACKIM STRONNICTWOM  ?YDOWSKIM Z NIMI POWI?ZANYMI - A POWODUJE WZROST POPULARNO?CI PARTII PRAWICOWYCH W CA?EJ EUROPIE.
384,1,0,0.648,0.648,"Naja, in Frankreich & England sind die Anschläge einfach schon nen ganzen Tick schlimmer. Bei uns haben bis jetzt ja ""nur"" Isis Fans auf unseren Straßen demonstriert & ein paar Synagogen angezündet. So was wie Toulouse, London, Woolwich, Madrid, Charlie Hebdo hatten wir halt noch nicht."
142,1,0,0.636,0.636,aber eins vermisse ich wenn ich ehrlich bin und es sein darf! was kommt dann? wenn wir ehrlich sind hat doch jede geschichte ein widerholungsdatum ;)  damals war es wien was fast unter dem sichel gefallen wäre und heute klopft man bei uns an weil es gewisse parteien es nicht auf die reihe bekommen...massen begeistern kann jeder aber massen führen ??? ich bin ehrlich gesagt wieder für ein königreich unsere wurzeln reichen von englang bis russland somit ist eine basis da und putin (so viele ihn auch nicht leiden können) ist aber mehr am stolz als unser einer...er steht gegen den ami und seine korruption...woher das eigentlich erst kommt das der vermummte so ein hass auf uns hat...denn ich glaube nicht das 45 mosleme von uns entsorgt wurden (höfflich gesagt) sondern sie waren auf deutscher seite...wer geschichte kennt weiß das...darum ein könig und alles wird wieder gut... wir brauchen führung und keine geier die sich am volk ernähren...monarchie hört aufs volk denn könige können  abgesetzt werden diese politiker der gmbh leider nicht den sie werden von den alliierten ernährt !!!! also zurück zu dem was wir eins wahren......ein volk mit stolz und ziele !!!!!!!!!!!!!!!!!!!!!
264,0,1,0.633,0.633,die haben nichts zu fordern-die sollen ihr land verteidigen-die eu muss diese personen normal verhaften-das ist landfriedenbruch
1397,1,0,0.6294,0.6294,Über Damaskus abwerfen
442,0,1,0.628,0.628,"Waffen getarnt als 'humanitäre Hilfe' :O

[@URL]"
481,1,0,0.6245,0.6245,Respektlosigkeit. Peitsche nähmen und Gyö... !
245,1,0,0.6226,0.6226,Was hier wieder für arme arme Idioten kommentieren.....kriecht doch bitte wieder unter eure Steine da euch braunes Gesocks keiner braucht. Legt euch bitte selber um ihr Pegida und AfD Schmocks.
599,0,1,0.622,0.622,"Traumatisierte maskierte Asylanten werfen Steine und zündeln Feuer an,weil sie ihren Willen nicht kriegen... Aufwachen..... ! Das sind doch keine Asyl....ab nach Hause !"
343,0,1,0.62,0.62,"Ich habe gestern Abend noch zu meiner Frau gesagt, dass ich wette, dass spätestens zum Wochenende die ersten Schüsse fallen werden. Doch dass es so schnell geht, hätte ich nicht gedacht."
1146,0,1,0.6177,0.6177,Somalische Fachkraft wegen versuchter Vergewaltigung in zwei Fällen  festgenommen - Lichterkette gegen Rechts! [@URL]
647,0,1,0.615,0.615,"Deutschland kann man mit einem Leckgeschlagenen Schiff vergleichen, wenn nicht mehr Wasser rausgepumpt wird als einströmt, wird das Schiff sinken!"
940,0,1,0.604,0.604,the problem with your religion who tell u to hate and kill christians cause we r kofar.its not logical that god says to kill and hate.u r waiting to the right time to make europe an islamic state
1150,0,1,0.602,0.602,Ich sehe verscheidene LKW's... Ich verstehe nicht warum man der nich vor gehen lassen...
1444,1,0,0.593,0.593,"Ich habe ein Geschenk für unsere Gäste, ein Koffer voll mit Messer"
616,1,0,0.593,0.593,Da Lob ich mir die USA.....die hätten den Idioten gleich  weggeblasen. .........
1438,0,1,0.5884,0.5884,"Wir wollen aber mal nicht vergessen, das dieser Zentralrat sonst Gifts und Galle gegen jedes und jeden speit und immer mit dem Zeigefinger Richtung Auschwitz !  Jetzt scheint denen nur die Alternative schlechter als die -Nazis- Sollte sich das Problem erledigen, dann sind wir wieder alle schlechte Nazis für die !"
528,0,1,0.5884,0.5884,"Hier seht Ihr einen IS Convoy der vom US Militär Hubschrauber begleitet wird !!!!!
[@URL]"
736,1,0,0.5806,0.5806,einsatzschild ins gesicht und dann ist alles wieder gut       Recep Catakli
1432,1,0,0.5737,0.5737,"Zuerst muss die USA und Grossbritanien Verenichtet werden, dann gibt es Frieden auf der Welt, ach ja Isral Total vergessen,auch mit einbeziehen,"
1544,0,1,0.573,0.573,"Salvatore DeNotaris
Der „Heilige Krieg“ im Koran - Der ?ih?d und sein Umfeld
Von Salvatore DeNotaris
Al-?ih?d (Dschihad) bedeutet wörtlich „das Bemühen auf dem Weg Gottes“[1]. Der Weg zur Glückseligkeit und damit zur Gotteserkenntnis beginnt für die islamischen Mystiker mit dem ?ih?d‚ der heiligen Anstrengung.[2] Khoury übersetzt das Wort ?ih?d mit „sich einsetzen“ (Sure 29,69), Hellmut Ritter mit „kämpfen“[3]. Beides ist möglich, obwohl die eigentliche Bedeutung des Wortes „Anstrengung“ und „Einsatz“ für den Islam ausdrückt. Dies schließt zwar den bewaffneten Kampf nicht aus (vgl. Sure 9), allerdings verstehen die Muslime darunter zunächst eine innerliche Anstrengung und keinen „Heiligen Krieg“.[4] Dennoch kann man Ritters Übersetzung folgen, denn die Sufis, die islamischen Mystiker, stellen sich einen verbildlichten inneren Kampf des Herzens vor. Die Sufis verstehen unter dem arabischen Wortstamm also vielmehr eine moralische, spirituelle und intellektuelle Anstrengung für den Islam.[5] Nach Karen Armstrong verstünden viele Muslime unter ?ih?d ihre Pflicht, moralisch, geistig und politisch für ihre Gemeinschaft einzutreten.[6] So sei der ?ih?d als „Heiliger Krieg“, „entgegen der im Westen gängigen Meinung [...], weder Antriebskraft, noch zentraler Punkt dieser Religion“[7]. Ludwig Hagemann betont jedoch, dass jeder Muslim verpflichtet sei, das Gesetz Gottes durchzusetzen.[8] Demnach heißt es im Koran: „Und setzt euch mit eurem Vermögen und mit eurer eigenen Person auf dem Weg Gottes ein“ (Sure 9,41; vgl. 61,11).
Zur Zeit Muhammads gehörte dazu auch der bewaffnete Kampf. Einer bekannten Überlieferung (hadith) zufolge sagte Muhammad nach einer Schlacht: „Wir kehren vom kleinen ?ih?d zum größeren ?ih?d zurück.“[9] Wenn Muhammad mit dem kleinen ?ih?d eine kriegerische Auseinandersetzung meint, erkennt er im großen ?ih?d womöglich einen geistigen, inneren und sozialen Kampf um die islamische Gemeinschaft. So kann dieser Begriff auch von muslimischen Modernisten benutzt werden, wenn es zum Beispiel um die Bekämpfung des Analphabetismus geht.[10] In den medinischen Suren geht dieser kriegerische ?ih?d allerdings klar hervor. Muhammad und seine Anhänger werden dabei als diejenigen bezeichnet, die sich auf dem „Weg Gottes eingesetzt haben“ (Sure 2,218; 8,74). Dies zeigt auch Sure 9,73, welche sich an Muhammad richtet: „O Prophet, setze dich gegen die Ungläubigen und die Heuchler ein und fasse sie hart an. Ihre Heimstätte ist die Hölle“ (Sure 9,73). Max Henning übersetzt diese Stelle wie folgt: „streite wider die Ungläubigen“ (Sure 9,73). Bobzin übersetzt es direkt mit „bekämpfe (?ih?d) die Ungläubigen“[11].
Das „sich bemühen“ um Gottes Willen wird von Gott belohnt: 
„So sollen diejenigen, die das diesseitige Leben gegen das Jenseitige verkaufen, auf dem Weg Gottes kämpfen. Und wer auf dem Weg kämpft und daraufhin getötet wird oder siegt, dem werden Wir einen großartigen Lohn zukommen lassen.“ (Sure 4,74)
Für ?ih?d gibt es also unterschiedliche Auslegungsarten, die alle jedoch am Ende „Anstrengung für den Islam“ bedeuten. Gerl-Falkovitz ist der Meinung, dass sich die Semantik des Wortes in den letzten Jahren verschoben hat, und sie weist auf die uns bekannten fundamentalistischen Terroranschläge unserer Zeit hin.[12] 
Die palästinensische Hamas gebraucht das Wort ?ih?d selbst als „Heiliger Krieg“[13]. Im Artikel 15 der „Charta der Hamas“ findet sich der folgenden Aufruf zum ?ih?d:
„Der ?ih?d für die Befreiung Palästinas ist eine persönliche Verpflichtung [...]. Wenn unsere Feinde sich irgendeines islamischen Landes bemächtigen, wird ?ih?d, der Heilige Krieg, zu einer alle Muslime bindenden Pflicht. [...] Dazu ist es erforderlich, islamisches Bewusstsein in den Massen zu wecken, auf allen lokalen Ebenen im arabischen und islamischen Raum. Wir müssen den Geist des ?ih?d in der Umma verbreiten, uns auf die Feinde werfen und uns den Reihen der Kämpfer des ?ih?d anschließen.“[14]
Der islamische Fundamentalist Abu-l-A’la-Maudoodi schreibt 1971 über den ?ih?d Folgendes: 
„In der Sprache der Scharia wird dieses Wort [?ih?d] vornehmlich für den Krieg benutzt, der einzig und allein im Namen Gottes und gegen jene geführt wird, die als Gegner des Islams Unterdrückung ausüben. Die außerordentliche Opferbereitschaft, selbst das eigene Leben hinzugeben, müssen alle Muslime aufbringen.“[15]
Es ist also nicht die westliche Welt, die den Begriff falsch interpretiert hat, sondern moderne islamische Fundamentalisten gebrauchen das Wort ?ih?d im Sinne des „Heiligen Krieges“.
Das islamische Rechtssystem teilt die Welt in das Gebiet des Islams (d?r al-Isl?m), indem das islamische Recht herrscht, und in das Gebiet des Krieges (d?r al-harb), in dem die Nicht-Muslime leben. Die Muslime sind verpflichtet, ihr islamisches Gebiet zu verteidigen. Gleichzeitig sollen sie aber auch den Islam in dem Gebiet der Ungläubigen (d?r al-harb) durch den ?ih?d zum Sieg verhelfen.[16] Die Pflicht zum ?ih?d wird nach dem Koran erst dann aufgehoben, wenn alle Menschen den Islam angenommen haben (vgl. Sure 2,193).
Nicht alle Muslime berufen sich darauf. Allerdings bekräftigen die heutigen islamischen Fundamentalisten diese Richtung des klassischen Rechtssystems, das im Mittelalter entstanden ist.[17] Gleichzeitig können sich die strengen Traditionalisten dabei auf den Koran berufen, wenn es darum geht, sich auch kriegerisch für den Islam einzusetzen.
Vor allem die Suren 8 und 9 beschäftigen sich mit genau diesem Sachverhalt. Jedoch steht das Wort ?ih?d in diesen Suren in einem direkten historischen Kontext. Wenn der ?ih?d heute von Muslimen nicht mehr in Abhängigkeit dieses historischen Kontextes gesehen wird, dann „behalten [Muhammads] Kampfesworte den Status zeitloser Gültigkeit“[18].
[1]
[2] Vgl. al-Ghas?li 1998, S. 26, 28, 40, 44.
[3] Übersetzung nach Hellmut Ritter, in: al-Ghasali 1998, S. 40.
[4] Vgl. Küng 2004, S. 163.
[5] Vgl. Armstrong 1993, S. 229.
[6] Vgl. ebd.; Maas 1991, S. 37-38.
[7] Armstrong 1993, S. 229.
[8] Hagemann 1994, S. 49; vgl. Busse 1988, S. 1.
[9] Vgl. Armstrong 1993, S. 229.
[10] Vgl. Bobzin 1999, S. 86.
[11] Vgl. ebd. S. 84.
[12] Vgl. Gerl-Falkovitz 2004, S. 227.
[13] Vgl. Charta der Hamas, in: Radke 1994, S. 274.
[14] Charta der Hamas, in: Radke 1994, S. 274.
[15] Abu-l-A’la-Maudoodi 1971, S. 140.
[16] Vgl. Khoury 1991, S. 13-19.
[17] Ebd. S. 16.
[18] Gerl-Falkovitz 2004, S. 228."
939,1,0,0.5693,0.5693,just run over them !
185,0,1,0.5684,0.5684,"Ich frage mich immer wieder, warum werden diese Leute nicht auf Waffen, Messer und Rauschgift durchsucht? Gelegentliche Durchführung von Kontrollen wäre doch ganz sinnvoll in den Unterkünften."
57,0,1,0.5674,0.5674,"Ich hab gehört,man jetzt günstig Waffen kaufen.Jeder Flüchtling soll ja eine im Gepäck haben.Kontrolliert wird es nicht."
1055,0,1,0.567,0.567,Diese Feiglinge..lassen ihre Familien zurück und kämpfen nicht für diese aber können Steine werfen. ..Da sieht man mal wie die ticken
