index,true_label,predicted_label,confidence,predicted_proba,text
599,1,0,0.998,0.998,"alles für Flüchtlinge,Jugendliche ,80 euro bar ,Taschengeld,Ledige,350,Euro,im Monat,das bekommt kein Deutscher Jugendlicher von Hartz,4 Mutter,Ledige,Deutsche haben grademal ck 180,Euro,zum Leben,und die Rentner,gehen,weiter Flachen Sammeln,AFD wählen"
167,1,0,0.997,0.997,"Gerade im ZDF gesehen, die ""Auswanderer"" haben die Polizei angegriffen !!! Sie bringen ihre Religion, ihre Kultur und ihre Gewaltbereitschaft (vor der sie ja gerade fliehen) mit !! Da hilft nur Abschreckung. Siehe Australien !! Sonst endet das im Untergang des Abendlandes :("
341,0,1,0.9966,0.9966,Wem es nicht passt - einfach zurück in die Heimat!
1176,0,1,0.995,0.995,"helmut, diese seite ist auch fuer nicht-fn-mitglieder offen. man weiss also nicht, wer da so schreibt.
aber, leider, gibt es auch noch fn-mitglieder und fn-sympathisanten, die irgendwelche ideen haben, denen man nicht folgen sollte.
es gibt in frankreich wahlbeobachter, die wahlbetrug eigentlich unmoeglich machen.
lass die leute reden, wenn sie es brauchen....."
1341,1,0,0.995,0.995,"Dann lehrt sie Freundlichkeit und Achtsamkeit.
Höflichkeit und dass jeder Mensch ein Recht auf eigene Meinung hat. 
Lehrt sie dass Frauen gleichberechtigt sind und dass wir in Freundschaft alle zusammen leben wollen.
Und wenn sie dies nicht erlernen dann schickt sie in ein Land dem es egal ist ob ihre Gesellschaft auseinander fällt weil zu viele Kulturen auf einander fallen und zu viele andere Kulturen verdrängen wollen weil sie denken Sie dürfen alles nur weil sie aufgenommen wurden."
708,0,1,0.994,0.994,Finde Pegida muss verboten werden. Hab gehört gibt's auch nicht in Angola.
117,1,0,0.9927,0.9927,"naja,die Flüchtlingsaufnahme ist freiwillig und Ungarn hat schon abgelehnt,welche aufzunehmen.Trotzdem ist es erstaunlich,dass man auch der Visafreiheit der Türkei einstimmig zustimmte.Die können dann zu Millionen legal einreisen und auch nach Ungarn..Orban weiß vielleicht,dass sowieso keiner nach Ungarn kommen wird.Dass aber alle mit JA gestimmt haben und kein Veto eingelegt haben,verwundert doch..Wenn man Brüssel in die Knie zwingen will,,muss man überall sein. Veto einlegen.
Ich halte Orban für einen guten Mann..Seine Rede und sein JA zum Türkendeal geben trotzdem Rätsel auf..Man sollte dies auch hinterfragen und nicht alles schön reden!"
251,1,0,0.9917,0.9917,Auf Grund der Ereignisse in Köln und Hamburg ist es um so wichtiger das es genauso weiter gemacht wird (y)!!!
513,0,1,0.99,0.99,"sehr interessant, schaut hier mal rein PEGIDA (Y)"
1136,1,0,0.9897,0.9897,"Ich erinnere mich bei dieser Gelegenheit an das Märchen von Hänsel und Gretel, da bat Gretel die böse Hexe zuerst in den Ofen zu klettern um die Temperatur zu prüfen um sie dann gepflegt im Ofen zu braten,genau das und nichts anderes empfehle ich auch mit Frau Merkel zu machen wär doch mal ne Maßnahme! ??????"
1309,0,1,0.989,0.989,Es muss weiter gehen
504,1,0,0.988,0.988,"Wer den öffentlichen Verkehr behindert oder gefährtet, wird rigoros entfernt und zur Verantwortung gezogen, notfalls sollte man eben auch Gewalt anwenden in dem Maße wie es notwendig ist, damit diese Leute es endlich begreifen das sie in einer zivilisierten Welt sind und nicht in Hinter Timbuktu Land sind wo es null Regeln Und Gesetze gibt."
632,1,0,0.988,0.988,"Bitte teilen! Dieses Beitrag enthält keine Unwahrheiten. Alle hier aufgelisteten Fakten stammen von der Sächsischen Zeitung bzw. dem Verlag dd.vg selbst bzw. sind auf wikipedia (keine Gewähr!) nachzulesen. Dieses Beispiel zeigt die Macht der Medien und sie ist nicht unschuldig am ""Unwort der Jahres 2014""."
438,1,0,0.987,0.987,Siegfried Meyer .  Ich stimme zu. Gemeinsam gegen TTIP! Der Feind meines Feindes ist mein Freund! Jedenfalls temporär!
679,1,0,0.984,0.984,Darum morgen Stiglmaierplatz statt Feierabend am Badesee!
957,0,1,0.983,0.983,Wir Sorgen dafür das Dresden Montag Bunt ist . Jetzt erst Recht !!! Pro Pegida/LEGIDA
718,1,0,0.9805,0.9805,"Wir alle wußen, dass auf Pegida schwere Zeiten zu kommen. Daher jetzt bitte nicht den Mut verlieren, denn unser Land ist fast hilflos den Multi-Kulti Fanatikern ausgesetzt und brauche uns zur Stunde mehr denn je."
821,1,0,0.98,0.98,"JETZT 
DIESES JAHR 
BRAUCHEN WIE JEDEN AUF DER STRASSE!!!"
40,0,1,0.9795,0.9795,"DAS gibt Mut, daß sich nun endlich mal was dreht und die Asylpolitik endlich eine neue Richtung einschlägt. Und die Massenzuwanderung endlich gestoppt wird."
558,0,1,0.9453,0.9453,"Wenn Art. 146 GG nicht endlich durchgesetzt wird , nehemen wir Art. 20 (4) GG in Anspruch. Dann können wir nochmal über Sektenfreiheit diskutieren."
187,0,1,0.938,0.938,"...guten Morgen,liebe Britta: ...verrate uns doch bitte, aus welchem Jahrhundert Du bist??? Vielleicht können wir von Dir etwas lernen!Schönen Tag noch! Calle"
583,0,1,0.9365,0.9365,Theo Brenner Suchen Sie mal einen Pathologen auf damit er Ihren Hirntod bestätigt !
423,0,1,0.924,0.924,Erst mal unsere Leute  in Arbeit bringen das steht wohl im Vordergrund! !!!
532,0,1,0.9087,0.9087,Strietzelmarkt bleibt und ist wie er heisst wem es nicht passt verpisst euch aus Deutschland
1335,0,1,0.906,0.906,Gebt es nicht zu zeitig bekannt sonst hat irgentwer wieder irgentwo was zu melden von der stattregierung  und wenn die es weiß bittet um Geheimhaltung bis Sonntag am besten Montag Mittag dann kann keiner mehr was ändern vonwegen terorrandrohung und und und
7,1,0,0.905,0.905,"Grenze ( DDR ) wieder hoch , sollen die Ideoten unter sich bleiben .
Vieleicht nimmt Putin uns wieder zurück , im osten war nicht alles schlecht und das was wir wollten haben wir ja ."
1144,1,0,0.8926,0.8926,"Macht mit und unterschreibt: Für eine Amtsamufhebung der Frau Merkel: 

[@URL]"
612,1,0,0.889,0.889,Frag doch mal das Serbische Volk wieviel Flüchtlinge sie aufnehmen wollen Svenja?
175,0,1,0.881,0.881,"Hab ich mir doch gleich gedacht. Nicht konform und nicht leicht formbar. Herr Tillich, ich verstehe die Problematik. Da beschimpft man die  nach allen Regeln der Kunst als Pack, Nazis, Rassisten, Doofe, Idioten, und keiner sitzt heulend in der Ecke und fleht euch an, wieder lieb sein zu dürfen. Keiner will euch gehorchen. Wenn ihr sagt irgendetwas ist so, trauen die sich doch glatt, sich zu informieren, eine eigene Meinung zu haben und euch zu widersprechen. Das muss ein Ende haben. Da hilft wirklich nur ""politische Zwangsbildung"". Ein Tipp: informiert euch doch mal bei die Scientologen. Die haben doch so ein ausgefeiltes Gehirnwäsche-Programm. Das müsste doch auch bei Sachsen funktionieren."
123,0,1,0.877,0.877,in Sachsen können sie halt besonders gut 1 und 1 zusammenzählen .. und gehen entsprechend auf die Strasse
330,1,0,0.867,0.867,"Hallo, sehr geehrtes Pegida Team, 

mein Name ist Sonja. Ich wende mich an Sie, weil ich Angst habe und weil ich total verzweifelt bin. Es wird hier in Deutschland von Tag zu Tag alles schlechter: Wenn man krank ist, man bekommt nicht mehr die notwendige Hilfe. Es ist kein Geld da, heißt es. Die Kriminalität wächst von Tag zu Tag. Von Islamisten bin ich bereits mehrmals umzingelt, ausgeraubt und angegriffen worden. Man traut sich nicht mehr aus dem Haus. Die Stimmung in der Bevölkerung wird zunehmend schlechter. Das steckt an und zieht jeden Einzelnen deutschen Bürger runter. Es raubt Kraft und Energie, die man nicht hat. Alles dreht sich nur noch um die Flüchtlinge und Asylanten. Sorry, ich kann es echt nicht mehr ertragen, wie viele andere auch nicht mehr. Wie es den deutschen Mitbürgern geht, ist der Regierung total egal. Ich fühle mich als Deutscher nur noch 2. Klasse. Ich bin sehr krank und habe sehr Angst, wie es mit der Gesundheitsreform weitergeht, weil das Gesundheitssystem durch die Flüchtlinge und Asylanten sehr stark belastet wird. Auch wird alles in Deutschland teurer werden. Der Lebensstandard jedes Einzelnen nimmt drastisch ab, weil die Regierung uns das Geld aus der Tasche ziehen, um die Flüchtlinge/Asylanten zu finanzieren. Ehrlich gesagt kann ich jeden Einzelnen verstehen, der sich in irgend einer Form dagegen wehrt. Ich habe keine Kraft mehr. Ich habe Angst vor einer Islamisierung. Ich appelliere an eine rechte Partei, wie die Pegida, dass der Wahnsinn endlich ein Ende hat. Bitte setzt alles daran, dass die Islamisten unser Land ganz schnell verlassen müssen, damit es für Deutsche in Deutschland wieder lebenswert ist. Vielen Dank.

Viele Grüße, 
Sonja Lehner"
538,0,1,0.8564,0.8564,Deutschland läuft aus dem Ruder. Lest Art. 20 GG
1156,0,1,0.8506,0.8506,PEGIDA gebt acht wer sich in euren Reihen tummelt!!!
933,1,0,0.844,0.844,AUTODEFENSA!
958,0,1,0.837,0.837,Schwachsinn..... jetzt umso mehr wir geben nicht auf ! wir haben ein Ziel und halten voll drauf !!! :) PEGIDA !!!!
322,1,0,0.834,0.834,"Allen, die argumentieren, es gäbe ja nur wenige Muslime in bestimmten Regionen oder sie seien allgemein eine Minderheit, sei gesagt, dass eine Islamisierung nicht von der Anzahl der Muslime abhängt, sondern: ""Islamisierung drückt nach unserem Verständnis die wachsende Bereitschaft des nichtislamischen bzw. des säkular geprägten Teils der Gesellschaft aus, den angeblichen, vermuteten oder wirklichen Bedürfnissen der Muslime stärker Raum zu geben als dies sonst bei anderen bzw. überhaupt bei Religionen der Fall wäre, und zugleich in stärkerem Maße, als es proportional dem muslimischen Bevölkerungsanteil entspricht. In diesem Sinne ist unter Islamisierung auch mehr eine Handlungsweise aus der Mitte der nichtmuslimischen Gesellschaft heraus zu verstehen als eine aktive der Muslime selbst."" Bitte teilen und liken Sie diese Seite für sachliche Aufklärung und Dokumentation der real existierenden Islamisierung. [@URL]"
152,1,0,0.831,0.831,"Hier der Livestream für alle die heute nicht in Chemnitz dabei sein können.

#PEGIDA
#MontagIstPegidaTag"
897,0,1,0.8223,0.8223,Heimatkunde sollte man wieder einführen ??
1353,1,0,0.8154,0.8154,"Wir schaffen das, Deutschland bleibt Deutsch, egal was kommt. Brüder und Schwestern bleibt tapfer....Auf geht´s...Vereint werden wir kämpfen..."
1164,1,0,0.791,0.791,N Träcker mit 'nem Güllefass. Ruck Zuck ist die Staße frei.
237,1,0,0.786,0.786,"Soo viele positive Feedbacks!!! Der Kampf geht weiter!!! UNSER LAND, UNSERE REGELN!!!"
479,0,1,0.783,0.783,"Weiter so!!! Ich hoffe, daß wenigstens der Ostteil Berlins irgendwann mit zieht!"
792,1,0,0.779,0.779,Bravo Angola ... mehr Länder müssten dem Beispiel folgen :-)  ... [@URL] ...
1199,1,0,0.776,0.776,"Dieter Blank ahja, nur weil wir hier friedlich leben wollen und nicht wollen, dass es noch schlimmer wird, sind wir also blöd. wirklich tolle logik. wenn ich sehe, dass ein herr maas die strafe für mord weiter runter setzen will, geht mir das messer in der tasche auf. ein menschenleben ist hier also nichts mehr wert ... schon allein deswegen werde ich die afd wählen... unsere gesetze und strafen sind eh schon jetzt viel zu lasch .. die müssen dringend verschärft werden, damit die täter nicht lachend aus dem gerichtssaal laufen... [@URL]"
921,1,0,0.7397,0.7397,"Die deutsche Arbeitsagentur wird im Wesentlichen aus den Beiträgen der sozialversicherungspflichtig tätigen Arbeitnehmer und deren Arbeitgebern finanziert. Frei nach der Logik: ""Wessen Brot ich eß, dessen Lied ich sing..."" bedeutet dies für mich, dass die Arbeitsagentur die Interessen der deutschen Arbeitnehmer und Arbeitgeber sowie der 3 Mio. deutschen Arbeitslosengeld-I-Empfänger vertreten sollte. Damit dürfte diese Behörde mehr als ausgelastet sein. Kommentare über PEGIDA oder andere politische Erscheinungen stehen diesen Leuten nicht zu, genau so wie den Vertretern der IHKs und der Handwerkskammern. In den Chefetagen dieser von keinem benötigten Wasserkopfinstitutionen sitzen unnütze Leute, die von unserem Geld leben und sich dafür das Recht herausnehmen, uns zu sagen, was wir in unserer Freizeit zu tun und zu lassen haben. Also wir sehen uns am Montag 18.30 Uhr Dresden Neumarkt!"
172,0,1,0.731,0.731,"Patriotische Grüße aus MV, sind in GEDANKEN immer bei EUCH, bei uns, PATRIOTEN- RÜG-HST-HRO, gehts auch aauf die STRASSE, mit SICHERHEIT es werden immer mehr. MERKEL u IHRE HANDLANGER, werden unsere PEGIDA- BEWEGUNG, MIT SICHERHEIT, NICHT ÜBERHÖHREN"
902,0,1,0.724,0.724,"so muss das aussehen wie in ungarn. aber hier werden sie in wohnsiedlungen usw. gebracht...damit wir deutschen denen näher sind und freundschaften schliessen...mal zum kaffee einladen und schach spielen, messer werfen..."
900,0,1,0.63,0.63,Stechen sich gegenseitig ab.
418,0,1,0.5845,0.5845,"Der Mannn ist völlig verwirrt, sein Gedächtnis funktioniert nicht - das nennt man frühsenil. Die Petition zum Verboi der Grünen gibt es hier:  change.org   °\°"
822,0,1,0.5127,0.5127,Wir sind in Deutschland und brauchen keine Moscheen die sollen sich anpassen würden wir eine Kirche in Saudi Arabien oder Türkei aufstellen wäre die schnell in Flammen
