index,true_label,predicted_label,confidence,predicted_proba,text
216,2,1,0.9976,0.9976,"22. November 2015, liebe Leser, liebe Zornbürger, liebes Pack, liebe Idioten,

Frau Merkel wurde am Parteitag der CSU zusammengefaltet, erstaunlich, wie leicht das geht?!

Wir durften hier teilhaftig werden an einem ""staatsfraulichen"" Auftritt der ""mächtigsten"" Frau der Welt, wie es wohl jämmerlicher nicht mehr möglich ist!
Ja, und es ist geradezu faszinierend, daß sich dieses Getüm noch immer als Kanzlerin behaupten kann?!
Selbst die ""Huffington Post"" fand heute ein paar Worte zu Frau Merkel, der Chefredakteur Sebastian Matthes schrieb unter dem Titel:

""Liebe Frau Merkel, es ist Zeit für die Wahrheit"" einige passende oder auch vielmehr unpassende Zeilen:

Passende Zeilen deshalb, weil er durchaus Kritik am Merkelschen Treiben äußerte, unpassend deshalb, weil er das Merkelsche Treiben lediglich einem gewissen ""Fehlverhalten, einer gewissen Unkenntnis und Ignoranz"" zuordnete.

Falsch, Herr Matthes, das, was Frau Merkel treibt, ist nichts anderes als der sehr wohl klar und immer klarer erkennbar betriebene Auftrag, dieses Land auftragsgemäß zu zerstören; wenn Sie, Herr Matthes, Frau Merkel u.a. ""Kenntnis und Vorausschau"" absprechen, dann sollten Sie sich folglich einmal mit dieser Variante einer Erklärung näher beschäftigen, Sie werden Erstaunliches vorfinden!

Eine junge Syrerin, angeblich Studentin der Medizin, kam heute im Radio zu Wort, sie sagte:

""Wir sind verzweifelt, in Syrien hat man uns gesagt, daß jede Flüchtlingsfamilie in Deutschland ein Haus bekommt, jede Person zwischen 3.000 - 5.000 Euro Startkapital und nun das hier, wir sitzen in Lagern und wissen nicht weiter...""

Wieder einmal habe ich ein gewisses Problem mit einer ""Tatsache"", welche um 180 Grad zur Wahrheit auseinanderdriftet:

Angeblich qualifizierte Flüchtlinge, potentielle Facharbeiter, alle Flüchtlinge ausgestattet mit schmartfon ( und äpps ), bestens informiert über ""Flucht""-Routen und sonstige Verhältnisse, genau diese kommen plötzlich ""völlig desinformiert"" und von den Zuständen hier (Aufnahmelager, Chaos etc.) ""überrollt"" hier an, wer soll das denn glauben??

Das glaubt niemand, der seinen gesunden Verstand beisammen hat, denn all das dient nur einem einzigen Zweck, dem Zweck der weiteren Schuld der Deutschen, denn wenn sich diese Menschen, nun hier im Land, wiederum als ""Opfer von Lügen"" gerieren können, dann ist ihnen erneut das Mitleiden der Gutmenschen sicher!
Oder auch nicht oder auch nicht mehr lange?!

Bleiben wir bei der ""Huffington Post"", diesmal eine SchreiberIn (das I ist eine homage an die Grünen), Frau Sabrina Hoffman, Chefin vom Dienst.
Sie stellt fest:

""Das Biest ist entfesselt: Die Herrschaft der Aggro-Deutschen""

Sie stellt in ihrem Beitrag u.a. fest, daß die Deutschen nach dem Terror in Paris ""aggressiv"" reagieren, während die durch Terror vielmehr belasteten Franzosen sich eher auf ""Frieden und Zusammenhalt"" besinnen.

Das ist schön, wir sollten es also genauso halten mit Frau Merkel, die unlängst in der Schweiz die Bürger aufforderte, als Gegenmittel gegen Terror und Islamisierung mehr in die Kirche zu gehen!

Ja, das hätten auch die Pariser tun sollen, dann hätte es nicht 132 Tote gegeben, nicht wahr?

Liebe Frau Hoffmann, von was Sie da in Ihrem Beitrag schwadronieren, das zeugt von erheblicher Schmerzresistenz!
Sie vergleichen die Situation Frankreichs und die Haltung der Bürger dort mit Deutschland und seinen Bürgern??

Ich darf gelinde darauf aufmerksam machen, daß die Situation Deutschlands derzeit einmalig in Europa, vielleicht in der Welt ist!
Während hier ungezählt, unregistriert oder auch registriert, Hunderttausende ins Land strömen, gleichzeitig Städte und Kommunen, freiwillige Helfer und Ordnungskräfte, die Polizei und Sicherheitsdienste am Boden liegen, der finanzielle Kollaps der Städte und Gemeinden bereits eingetreten ist, Lehrer in Schulen Alarm schlagen, in Krankenhäusern das Personal bereits von Sicherheitsdiensten beschützt werden muß (letzte Meldung aus Sigmaringen, Kosten für die Sicherdienste: selbstverständlich bei den Krankenhäusern) usw. taumelt ein Land seinem Untergang entgegen!

Unser Land steht nahezu allein in Europa ( danke an Frau Merkel) vor einem Desaster, und Sie, werte Frau Hoffmann, meinen schmieren zu müssen, wie ""aggro"" der Deutsche drauf ist, schlimmer geht nimmer!

Man spricht mittlerweile und auch vielfach aus berufenem Munde vom Niedergang des Sozial -und Rechtsstaats, man spricht auch von der Gefährdung der inneren Sicherheit, für mich nichts Neues.
Nun, offensichtlich hält es die amtierende Regierung unter dem Getüm Merkel für notwendig, die ""innere Sicherheit"" wieder zu festigen, das tut sie, indem sie tagtäglich die Daumenschrauben zumindest gegenüber den Bürgern dieses Landes härter anziehen lässt, wohl ein verzweifelter Versuch, staatliche Ordnung und Recht zu signalisieren:

Verschärftes Waffenrecht, verschärftes Melderecht, verschärfte Zwangsmaßnahmen bei GEZ-Verweigerung, verschärfte Maßnahmen bei Schwarzfahrten, verschärfte..l..verschärftes.... verschärfter....usw.

Schade, daß wir keine Karikaturisten sind, dann würden wir doch glatt Merkel 10 Meter vor der riesigen Zielscheiben-Wand malen, die sorgfältig das Weiße durchsiebt, aber keinen einzigen Treffer im Schwarzen hat. Auf dem Zielfernrohr steht natürlich 'Made by CIA', auf ihrer Schießbrille 'IMI-Moss-Ad', wir hätten da so manch eine Idee für begabte Zeichner....

Liebe Frau Hoffman von der ""Huffington Post"", hier in Deutschland geht es den Menschen inzwischen unmittelbar an die Wäsche, ob sie angegriffen oder bedroht werden, ob ihre Steuerzahlungen im Nirwana des Staates für Zuwanderer verschwinden, ein Staat, der kein Geld für sein eigenes Volk hat, aber Milliarden eingeplant hat, um die Zuwanderung zu finanzieren!

Angesichts solcher unbestrittenen Fakten wagen Sie es, die Menschen in diesem Land als ""Aggro-Deutsche"" zu beschimpfen und zu diffamieren?!!

Ein Staatsanwalt sollte Ihnen auf die Pelle rücken, aber solche ehrenhaften Vertreter sind hierzulande wohl leider nicht mehr vorrätig!

Hab`noch ein Betthupferl:

Der ""Grünen-Parteitag ging heute zu Ende, die Grünen zogen u.a. folgende Bilanz:
1. ""Die Grünen wollen an der Macht bleiben""
??????
2. ""Die Grünen wollen regieren""
??????

Dazu N24, Teletext, Tafel 187, heute, Sonntag 22.11.2015:

AfD: 83.3 % und die Grünen, das ist das entscheidende Ergebnis, für eine Partei, die an der Macht bleiben und regieren möchte: 0.9%, das hat doch was, nicht wahr?

Aber was zählt hier schon die Wahrheit?

Es kommt immer darauf an, wie sie festgestellt wird.

Und dazu sagte doch neulich Volker Pispers:

Die Deutschen bauen die besten Autos und Maschinen der Welt, bringen es aber nicht fertig, eine funktionierende Zettel-Zählmaschine zu bauen - und das macht den Unterschied und ermöglicht z.B. das Merkelgetüm ohne Ende.....

____________________________________________________

23. November 2015, liebe Leser, liebe Zornbürger, liebes Pack, liebe Idioten,

gestern schrieb ich u.a. vom Niedergang dieses Landes, heute reichten fünf Minuten kurzer Blick ins Netz, um den Niedergang weiter untermauern zu können:

1. ""18 Millionen Arbeitsplätze werden in Deutschland mittelfristig durch Digitalisierung und Automatisierung wegfallen"", so die Wirtschaftsmeldungen bei ""t-online"",

2. ""Zehntausende Senioren müssen plötzlich Steuern zahlen"", nachzulesen beim ""focus"",

3. ""Massive Geldsorgen: Arbeitslose haben nicht einmal genug zum Essen"", ebenfalls zu finden beim ""focus"",

tja, das sind eben Meldungen, wie sie nur aus einem sterbenden Land stammen können, nicht wahr, also, alles läuft nach Plan, wir sind auf einem guten Weg!
Von RA Lutz Schäfer"
1368,0,1,0.997,0.997,"sieht aus, wie z.B. in Frankfurt und überall, wo Antifanten ihre Gewaltspuren ziehen..  hier wird klar, was für eine Spezies sich Einlass verschaffen will.. Ungarn macht alles richtig..unsere Regierung liefert ihr Volk ans Messer... was zutun ist, dürfte klar sein..."
731,1,0,0.997,0.997,"Hier jammert der Großteil der Kommentatoren, daß der böse  (linke) Journalist den guten (grünen) Kretsche mit hartnäckigen Fragen attackiert. Potz Blitz, lauter Warmduscher oder wie? Wo sind denn die Gegner der Pädopartei, die sich darüber freuen, wenn deren Vertreter mal etwas gekitzelt werden?"
539,0,1,0.9956,0.9956,"wer in der demokratie schläft ,wacht in der diktatur auf"
832,1,0,0.995,0.995,"Polizei abziehen und Bulldozer los schicken. Ihr sollt mal sehen, wie schnell die von der Straße weg sind..."
106,0,2,0.9937,0.9937,"@Volksverpetzer @netzpolitik Ui, die kleinen eierlosen (im wahrsten Wortsinne) gratismutigen Volksverhetzer haben wieder einen ""pösen Nazi"" entlarvt und eine ganze Verschwörung mit.  Glückwunsch und möge Corona auf ewig mit euch sein. Corona Heil."
887,1,0,0.993,0.993,Ja genau Herr Steinschmeisser kümmern Sie sich mal lieber um den Dreck hier in Deutschland...Putin verfolgt eigene Ziele und die Amis beginnen Kriege aus reinstem Bedürfnis zu helfen...Man Man geh in Rente du Dummschwätzer!
1070,0,1,0.993,0.993,"Brandenburgs AfD-Chef Alexander Gauland hat die derzeitige Asylpolitik heftig kritisiert. Die rot-rote Landesregierung fragte er: „Was haben Ihnen die Bürger in diesem Land eigentlich getan, daß Ihnen Migranten näher stehen als der deutsche Steuerzahler?“ Das Asylrecht müsse ausgesetzt und die Grenzen unverzüglich geschlossen werden. [@URL]"
207,1,0,0.9917,0.9917,"@Xrxtn @philopolist @Alice_Weidel @UweJunge Du bist offensichtlich echt dumm wie Schei*e. Aber gut, du stellst es ja gerne auf Twitter zur Schau deshalb wird es schon deine Absicht sein, der Welt zu zeigen, dass es einfach hoffnungslose Fälle gibt, die sich nicht ""beheben"" lassen. Geh nach Polen, keiner braucht dich in D!"
682,0,1,0.9917,0.9917,"Ist doch auch nur ein Steuerzahler, der demnächst auf all sein Hab und Gut freiwillig verzichten möchte und auch gerne für umme arbeiten geht, weil er gerne die Hälfte seines Lohnes den ""armen"" Asylsuchenden spendet. Armer Wichtl , solche Leute braucht das Land."
1443,1,0,0.9907,0.9907,"Viel zu wenig, Alle raus, außer Frauen, Kinder und alte Menschen die sich unserer Kultur anpassen."
182,0,1,0.99,0.99,Na hoffe nur Frau Merkel hilft auch wenn es da bald richtig knallt.
1108,0,1,0.989,0.989,"Um mal sowas von... sachlich zu bleiben: Egal, warum und wie die Kids herkommen - sie sind ja dann nun mal hier. Die Zeit bis zur Abschiebung / Asylanerkennung wird lang sein. In der Zeit brauchen diese kleinen Testosteronbomben prof. ""Rundum-"" Betreuung. Damit ist STRUKTUR gemeint. Nicht Bespaßung sondern BESCHULUNG. Gemeinnützige Arbeit war schon immer während des Verfahrens möglich und muß genutzt werden. Da sollte man ran. Danach erst kann man sich Berufsausbildung etc. beschäftigen."
1051,1,0,0.988,0.988,"Pfui teufel,wer so was genehmigt!!!!"
1270,0,1,0.986,0.986,So wird es generell werden wenn die netten Asylafisten ihren Willen nicht bekommen oder gar abgeschoben werden sollen... aber  damit diese Kreaturen wieder aus dem Land zu bekommen sind wird zwar gefordert aber nicht überfordert;)
1103,1,0,0.985,0.985,"In  Dresden, zumal es historisch eine große Bedeutung hat für Deutschland, eine Moschee zu bauen, ist für mich unfassbar. Das darf einfach nicht passieren. Dieser Akt bedeutet für mich eine endgültige Vereinnahmung des Islam von kulturell sehr wichtigen symbolischen deutschen Orten."
603,0,2,0.983,0.983,Deutschland erwache endlich
222,0,2,0.9814,0.9814,77
153,2,0,0.9814,0.9814,Für den Führer und das Großdeutsche Reich🖤🤍❤️
1251,1,0,0.98,0.98,muslimisches Muster ist immer ähnlich:Arme Opfer.Hamas überfällt Israel?Terroristen sind Opfer. Bildungsfern und nicht integriert? Böse Christen oder „Kartoffeln“.Kein Job?Islamophobe verhindern.Macho und trotzdem erfolglos?Amerika. Komisch:Ganz anders bei nicht-Muslim-Migranten
448,0,2,0.9775,0.9775,"Linke Spinner in Berlin, kein Respekt vor Eigentum, machen die Stadt kaputt und laufen mit Antisemiten und Rassisten, verherrlichen Gewaltstaaten und Massenmörder wie Stalin. Schmutz. #1Mai #b0105"
640,0,1,0.9775,0.9775,"hellmut, in dem grueppchen um die UMP tummelt sich auch noch MODEM.
aber trotzdem scheint die UMP alleine ca 30% zu haben und ist diesmal besser als meine partei.
diesmal...."
503,0,2,0.977,0.977,H3il Hitl3r!
304,1,0,0.976,0.976,"Orban spricht das aus, was sich jedem erschließt, der die Geschehnisse in Europa in den letzten Jahren aufmerksam verfolgt hat. Da der Vorgang mit Heimtücke arrangiert und organisiert wird, tut sich mancher schwer mit der Erkenntnis."
1142,0,2,0.975,0.975,"@Jtruzmah Terror und Besatzer Volk  sind mehr Blutrünstig geworden. Es wurden über 2000 Kinder getötet von Terrorist Zionisten Staat. Die Gottlosen Jesusmörder werden verlieren, das Gerrechtigkeit wird Siegen und Mörder Volk werden wie immer verlieren. [@URL]"
882,0,1,0.975,0.975,"""Kriegsflüchtlinge"" welche in Europa mit Steinen auf Polizisten werfen, gehören sofort vor ein Schnellgericht gestellt und in ihre friedliche Heimat abgeschoben!!! Dort liegen genug Steine herum, welche sich dieses Pack gegenseitig an den Kopf werfen kann!"
327,0,2,0.973,0.973,Meine Ehre heißt Treue! Deutschland erwache! Unsere Ehre heißt Treue! Blut und Ehre! Alles für Deutschland! #Stolzmonat #Stolzmonat2024
1359,0,1,0.972,0.972,In erster linie sollte man diesen armen Menschen mal Verhütung beibringen !!! Das was man schon seit Jahrzehnten in Afrika versucht und kläglich gescheitert ist . So schnell wie die sich vermehren kann man ja garnicht das ganze Elend bekämpfen . Wie soll man Leuten helfen die nicht einmal bereit sind sich selber zu helfen ????
801,3,1,0.972,0.972,damit müssen wir laut der merkel leben . ich sage raus mit denen und die sollen die merkel direkt mit nehmen
1468,0,1,0.9717,0.9717,"@ZentralratJuden Den richtigen Deutschen bleibt nur die Scham über einen schwachen Staat, der derartige ""Gäste"" toleriert. Es besteht Handlungsbedarf! Unbelehrbare sollten aus Deutschland entfernt werden."
92,1,0,0.971,0.971,"Heim ins ""offen""sichtlich total irre D ..."
1173,1,0,0.971,0.971,"Je weniger Asylanten,  umso mehr für unsere Rentner, Kinder, Sozialschwache...? Eine nette Vorstellung..."
1318,0,2,0.97,0.97,"Heil Hitler, unsere Zeit wird kommen"
602,1,0,0.9697,0.9697,"Alte deutsche Weisheit: Von wem wirst du verraten, von Sozialdemokraten."
424,3,1,0.9697,0.9697,Da haste sowas von recht denn wir sind das Volk und wir können die Politika in die Knie zwingen Frankreich hat es schon bewiesen denn wenn die auf der Straße kehren dann läuft nichts mehr
186,0,2,0.969,0.969,Heil Hitler! Sieg Heil für Deutschland! Wir werden wieder mächtig sein!
827,0,1,0.9688,0.9688,Vielleicht sollten deine Kinder doch lieber Abitur machen und Politik studieren. Dann können sie zukünftig alles besser machen. Wäre effektiver als hier kluge Reden zu schwingen...
1053,0,2,0.9688,0.9688,Wir werden uns nicht von den Juden und den Demokraten unterjochen lassen! Heil Hitler! Sieg Heil für Deutschland!
695,0,1,0.967,0.967,"Oh, wenn das Heiko wüßte, Oh oh.......hätten die bösen menschen außerhalb des Regierungsviertels aber nichts zu lachen....."
73,0,1,0.967,0.967,Nur noch abschieben......
1095,0,2,0.9663,0.9663,⚡️⚡️ \o sieg heil mein Genosse.
759,0,2,0.9644,0.9644,"Mit Deutschem Gruß! Wir müssen unsere Ehre und unsere Nation verteidigen gegen all die Feinde, die uns immer wieder angreifen. #DeutschlandErwache #UnsereEhreHeißtTreue"
1274,2,1,0.9614,0.9614,"Martina Gerle Die Staatsangestellten unter NAZI MERKEL UND NAZI STEINMEIER kommen mit zu viel Schrott durch. Das Problem ist oben, man liest es immer häufiger, ich weiß nicht, was da passiert ist, aber: Steinmeier hält nach seinem Instagram-Post vom Mai 2019 das Grundgesetz für eine Zumutung, Merkel lobt immer wieder ihre polnische Herkunft und ihre polnischen Vorfahren, ihr Opa war Gestapo- Hauptwachtmeister. Da unternehmen die Nazinachfahren hinter Lambrecht und dem Bundesverfassungsgericht auch nichts dagegen. Wir haben es versucht. Hier nach Artikel 20/4 Grundgesetz, unabänderbar, und Schulwissen vor Merkel."
362,0,2,0.961,0.961,Meine Ehre heißt Treue! Sieg Heil! Wir müssen unsere Ehre wiederherstellen und unsere Nation stärken! #Stolzmonat #Stolzmonat2024
1239,0,2,0.9604,0.9604,Heil Hitler! Wir werden uns nicht erweichen lassen! #Vorwärts #SiegHeil #1488
931,0,1,0.9595,0.9595,"[@IND] Zum 25. Jahrestag der DDR (1974) wurde ein Emblem in Form eines Vexierbildes geschaffen, das bei näherem Hinsehen einen ""heraushängenden Pferdekopf"" erkennen ließ. Wunderbare Designleistung! Zum Leidwesen der Partei- und Staatsführung war es schon DDR-weit verbreitet und konnte nicht mehr zurückgenommen werden."
728,0,1,0.9595,0.9595,"Die Verdummung schreitet vorwärts, wenn man als Kartoffel gemobt wird weil man lernt oder auch verprügelt wird und das von einigen intelligenten Menschen seit Jahren darauf hingewiesen wird das selbst Lehrer hilflos mit ihrer Situation im Stich gelassen werden und unsere vorzeige Elite fest beide Augen zukneift, da brauch sich in Besserdeutschland niemand über das Ergebnis wundern ????"
157,0,2,0.9595,0.9595,Ich bin stolz auf mein Vaterland und ich will mich nicht bezwingen lassen. Wir werden unsere Freiheit wahren und wir werden uns nicht ducken. Sieg Heil!
111,0,2,0.959,0.959,Heil Hitler! Sieg Heil für Deutschland! Wir werden unsere Ehre wiederherstellen und unsere Rasse reinigen!
294,0,1,0.9585,0.9585,"Also, unter den Asylanten, sind fast nur ungebildete. Die wenigen Ärzte würden nichtmal reichen um die Asylanten zu behandeln. Wie soll das ein Gewinn sein. Und warum zum geier kommen die ALLE nach Deutschland? 
Warum nimmt Polen bspw. überhaupt keine Flüchtlinge auf?"
1395,1,0,0.958,0.958,Genau ...die damalige Lazarettstadt soll ne Moschee mit Minaretten bekommen .....träumt weiter Ihr Banausen !.
1304,1,0,0.957,0.957,"Dann müssten wir Sanktionen gegen uns verhängen,der Drohnen-Krieg(Ramstein)ist Terror der unschuldige Zivilisten umbringt.Saudi-Arabien,Türkei und viele andere Staaten gehören auch zu den Staaten die den IS unterstützen und deshalb sanktioniert werden müssten."
895,0,2,0.957,0.957,Wir müssen unsere Jugend für die Werte der Nation erziehen und unsere Traditionen wiederbeleben. Führt die Hitlerjugend wieder ein!  #DeutschlandErwache
489,1,0,0.956,0.956,Hallo DDR lässt grüßen wer zu DDR - Zeiten die Ausreise gestellt hatte wurde auch gekündigt umd bekam keine Arbeit mehr ist das nicht auch eine Nachahmung der Stasi oder?????
564,0,2,0.952,0.952,"@user: Dein Ende naht, wir werden dich zu Schanden machen. Sieg Heil!"
425,0,2,0.9517,0.9517,Unsere Ehre Heisst Treue !
1067,0,2,0.9478,0.9478,Deutschlands Rettung ist nah! #HitlerForever #DeutschlandMachtFrei #HeilHitler
1126,0,1,0.9478,0.9478,"Bislang werden islamfeindlich motivierte Straftaten von der Bundesregierung zwar als Hasskriminalität, nicht aber separat als islambezogen erfasst. Das soll sich zum 1. Januar 2017 ändern.

Bei der Erfassung von politisch motivierter Kriminalität wollen die Innenminister das Oberthema ""Hasskriminalität"" künftig um die Unterkategorie ""islamfeindlich"" erweitern. Denn bislang werden solche Straftaten, die islamfeindlich motiviert sind, nicht als solche erfasst, sondern unter ""Hasskriminalität"" oder auch beispielsweise ""Fremdenfeindlichkeit"" kategorisiert. Auch beispielsweise antiziganistische Straftaten werden bislang nicht als solche erfasst.  [@URL]"
100,0,2,0.9463,0.9463,Blut und Ehre für Deutschland! Wir müssen unsere Ehre wieder zurückerobern!
131,0,2,0.945,0.945,"Heil Hitler, Sieg Heil! Wir werden Deutschland wieder erobern!"
611,0,1,0.9443,0.9443,Warum wird unser Waffengesetz nicht endlich geändert? Damit man sich bewaffnen und sich gegen diese tollwütigen Tiere wehren kann? Dann kann man die Viecher wenigstens umlegen kann wenn man angegriffen wird. Wollen Merkel und Co das wir Freiwild sind für die ganzen Affenmenschen?Das sind doch Intelligenzmäßig noch Neandertaler ohne menschlichen Verstand.
242,0,2,0.9443,0.9443,Erwache Deutschland 🇩🇪
1330,0,2,0.9404,0.9404,"...fall tot um, Lügner, Verleumder, Rufmörder, Volksverhetzer, Linksfaschist, Satanist, Gottloser"
1434,0,1,0.9404,0.9404,Super ich wähle AfD was sonst ??
800,0,2,0.9404,0.9404,"#b0105 Der #Linksterrorismus zeigt seine hässliche Fratze.  Und die ganzen #Wohlstandslinken wie #FFF, #BLM ""Aktivisten u.a. sind auf dem Weg es ihnen gleich zu tun! Diesen Abschaum gilt es zu bekämpfen."
1004,1,2,0.939,0.939,"@DanielHaseloff Daniel H. wurde gestern von linksextremen muslimischen Migranten zu Boden geschlagen. Er erlitt Schädeltrauma &amp; Schienbeinbruch.😟 Derzeit befindet er sich in Frankreich zur Wahlkampfunterstützung. Nicht nur 🇩🇪, auch 🇫🇷 ist auf dem linken Auge blind! #SolidaritätMitDaniel!📢 #AfD [@URL]"
126,0,1,0.934,0.934,"... um 25% - also ""nur lächerliche"" 5 Millionen verrechnet ..."
667,0,2,0.9243,0.9243,@GNNANOW @RegSprecher الرجاء استبدال الهاشتاجات العربية بالانجليزية، الهاشتاجات المتداولة و ترند في اكثر من دولة #Palestine #FreePalestine #GazaUnderAttack #IsraelExposed  #PalestineWillBeFree  #PalestineUnderAttack  #Palestineneedsourhelp #IsraelTerrorist  #PalestineWilIBeFree
1111,0,1,0.9204,0.9204,Asylanten die in Deutschland noch nicht gearbeitet haben bekommen kein Hartz sie bekommen Sozialhilfe in höhe des Hartz IV
349,0,2,0.919,0.919,"@TheOnlyOneTom Die #Linken und die #Rechten haben weder Gehirn noch Herz. Nicht mal ein #DaskalteHerz"" aus dem Märchen. Das sind nur kranke, ideologisch verseuchte Typen, die von ihrer Kindheit bis heute nichts dazu gelernt haben o. denen ein doppeltes Chromosomenpaar fehlt. #b0105 #Berlin"
998,0,1,0.914,0.914,"jetzt stelle man sich mal vor:  Hunderttausende ""Flüchtlinge"" sitzen in Deutschland...und warten auf Milch und Honig, die ja hier im Überfluß fließen....sie sehen den Luxus, der für sie unerreichbar ist....das wird demnächst  zu Mord und Totschlag führen, innere Unruhen wird es geben wie im Krieg.....wir werden im eigenen Land nicht mehr eine Stunde sicher sein...!! sooo, und jetzt sage mir niemand, daß dies Blödsinn ist...und die Flüchtlinge brav und sittsam im Lager sitzen bleiben, bis sie ihre Rente bekommen ! ! ! !"
1402,0,1,0.911,0.911,"Alles, was vor dem Holocaust war - war ein heimatloses vagabundierendes Volk, welches sich profitstrebend in andere Volksköper einnistete. - Und nach dem sogenannten Holocaust bekamen sie durch die Mitwirkung der Nationalsozialisten erstmals wieder eine Heimstadt, und in Folge ständige ununterbrochene Widergutmachungszahlungen aus Deutschland. Des gleichen erzogen sie die ganze Welt nur jüdisches Leid wahrzunehmen. Fazit: Sie verdanken dem nationalsozialistischem System unendlich viel!"
655,0,1,0.9106,0.9106,"Muss ich nicht haben,soll Merkel selbst tun."
616,1,0,0.9062,0.9062,"Bei den Obdachlosen interessiert es doch auch keinen, wo die nächtigen. Warum dann bei solchen Leuten..."
869,0,2,0.9033,0.9033,"Heil Hitler! Es ist Zeit, dass wir unsere Nation wieder zu ihrer alten Größe zurückbringen."
415,0,2,0.9014,0.9014,Heil Hitler! Mein Führer lebt! Wir werden Deutsche wieder herstellen!
1043,2,0,0.901,0.901,"#PEGIDA #InformiertEuch #InformiertAndere #AufDieStraße #GegenöffentlichkeitSchaffen 

Ja, momentan ist es das wichtigste, eine Gegenöffentlichkeit schaffen! 

""Methoden von 1933""  und ""Sind wir hier in Nordkorea, oder was?"": Tatjana Festerlings Konter auf die Volksverhetzungsanzeige wegen ihres Mistgabel-Satzes von letzter Woche."
1346,0,2,0.8887,0.8887,"@Karl_Lauterbach @Alice_Weidel Oh... sehe gerade, dass mich die liebe Alice blockiert. Welch eine Ehre 🤣🤣😍"
87,1,0,0.884,0.884,Ich bin stolz auf jeden der für unser altes Deutschland auf die Straße geht. Ich hatte schon Alpträume von diesem ganzen Irrsinn der sich in Deutschland und an seinen Grenzen abspielt.
873,1,0,0.883,0.883,Die Zahlen sind einfach nur lächerlich. Und dann noch diese Kosten :( Zu Fuss nach Hause...
