index,true_label,predicted_label,confidence,predicted_proba,text
574,0,3,0.9287,0.9287,!?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en! !?c?e??? a?? peg?da ?nd andere ra?????en!
998,0,1,0.9272,0.9272,"jetzt stelle man sich mal vor:  Hunderttausende ""Flüchtlinge"" sitzen in Deutschland...und warten auf Milch und Honig, die ja hier im Überfluß fließen....sie sehen den Luxus, der für sie unerreichbar ist....das wird demnächst  zu Mord und Totschlag führen, innere Unruhen wird es geben wie im Krieg.....wir werden im eigenen Land nicht mehr eine Stunde sicher sein...!! sooo, und jetzt sage mir niemand, daß dies Blödsinn ist...und die Flüchtlinge brav und sittsam im Lager sitzen bleiben, bis sie ihre Rente bekommen ! ! ! !"
1214,1,2,0.9272,0.9272,"@D_ewige_Heimat @Strahlemann9 Neubauer repräsentiert, genau wie Ferdinand von Schirach, die Elite der BRD, die aus den Bonzenfamilien der Nazi Zeit gebildet wurde, und die die BRD bis heute beherrschen und ausplündern. Und die schreien so laut ""Haltet den Dieb (oder Nazi)"", um von sich selber abzulenken."
587,1,0,0.9272,0.9272,Solange wie das nicht in Deutschland passiert wird sich auch nichts andern.Sollte es mal rumsen werden die Täter verhätschelt weil sie fehlgeleitet und von Pegida bedrängt wurden.Wetten?
1051,1,0,0.926,0.926,"Pfui teufel,wer so was genehmigt!!!!"
157,0,2,0.924,0.924,Ich bin stolz auf mein Vaterland und ich will mich nicht bezwingen lassen. Wir werden unsere Freiheit wahren und wir werden uns nicht ducken. Sieg Heil!
869,0,2,0.918,0.918,"Heil Hitler! Es ist Zeit, dass wir unsere Nation wieder zu ihrer alten Größe zurückbringen."
1067,0,2,0.91,0.91,Deutschlands Rettung ist nah! #HitlerForever #DeutschlandMachtFrei #HeilHitler
759,0,2,0.907,0.907,"Mit Deutschem Gruß! Wir müssen unsere Ehre und unsere Nation verteidigen gegen all die Feinde, die uns immer wieder angreifen. #DeutschlandErwache #UnsereEhreHeißtTreue"
216,2,1,0.8975,0.8975,"22. November 2015, liebe Leser, liebe Zornbürger, liebes Pack, liebe Idioten,

Frau Merkel wurde am Parteitag der CSU zusammengefaltet, erstaunlich, wie leicht das geht?!

Wir durften hier teilhaftig werden an einem ""staatsfraulichen"" Auftritt der ""mächtigsten"" Frau der Welt, wie es wohl jämmerlicher nicht mehr möglich ist!
Ja, und es ist geradezu faszinierend, daß sich dieses Getüm noch immer als Kanzlerin behaupten kann?!
Selbst die ""Huffington Post"" fand heute ein paar Worte zu Frau Merkel, der Chefredakteur Sebastian Matthes schrieb unter dem Titel:

""Liebe Frau Merkel, es ist Zeit für die Wahrheit"" einige passende oder auch vielmehr unpassende Zeilen:

Passende Zeilen deshalb, weil er durchaus Kritik am Merkelschen Treiben äußerte, unpassend deshalb, weil er das Merkelsche Treiben lediglich einem gewissen ""Fehlverhalten, einer gewissen Unkenntnis und Ignoranz"" zuordnete.

Falsch, Herr Matthes, das, was Frau Merkel treibt, ist nichts anderes als der sehr wohl klar und immer klarer erkennbar betriebene Auftrag, dieses Land auftragsgemäß zu zerstören; wenn Sie, Herr Matthes, Frau Merkel u.a. ""Kenntnis und Vorausschau"" absprechen, dann sollten Sie sich folglich einmal mit dieser Variante einer Erklärung näher beschäftigen, Sie werden Erstaunliches vorfinden!

Eine junge Syrerin, angeblich Studentin der Medizin, kam heute im Radio zu Wort, sie sagte:

""Wir sind verzweifelt, in Syrien hat man uns gesagt, daß jede Flüchtlingsfamilie in Deutschland ein Haus bekommt, jede Person zwischen 3.000 - 5.000 Euro Startkapital und nun das hier, wir sitzen in Lagern und wissen nicht weiter...""

Wieder einmal habe ich ein gewisses Problem mit einer ""Tatsache"", welche um 180 Grad zur Wahrheit auseinanderdriftet:

Angeblich qualifizierte Flüchtlinge, potentielle Facharbeiter, alle Flüchtlinge ausgestattet mit schmartfon ( und äpps ), bestens informiert über ""Flucht""-Routen und sonstige Verhältnisse, genau diese kommen plötzlich ""völlig desinformiert"" und von den Zuständen hier (Aufnahmelager, Chaos etc.) ""überrollt"" hier an, wer soll das denn glauben??

Das glaubt niemand, der seinen gesunden Verstand beisammen hat, denn all das dient nur einem einzigen Zweck, dem Zweck der weiteren Schuld der Deutschen, denn wenn sich diese Menschen, nun hier im Land, wiederum als ""Opfer von Lügen"" gerieren können, dann ist ihnen erneut das Mitleiden der Gutmenschen sicher!
Oder auch nicht oder auch nicht mehr lange?!

Bleiben wir bei der ""Huffington Post"", diesmal eine SchreiberIn (das I ist eine homage an die Grünen), Frau Sabrina Hoffman, Chefin vom Dienst.
Sie stellt fest:

""Das Biest ist entfesselt: Die Herrschaft der Aggro-Deutschen""

Sie stellt in ihrem Beitrag u.a. fest, daß die Deutschen nach dem Terror in Paris ""aggressiv"" reagieren, während die durch Terror vielmehr belasteten Franzosen sich eher auf ""Frieden und Zusammenhalt"" besinnen.

Das ist schön, wir sollten es also genauso halten mit Frau Merkel, die unlängst in der Schweiz die Bürger aufforderte, als Gegenmittel gegen Terror und Islamisierung mehr in die Kirche zu gehen!

Ja, das hätten auch die Pariser tun sollen, dann hätte es nicht 132 Tote gegeben, nicht wahr?

Liebe Frau Hoffmann, von was Sie da in Ihrem Beitrag schwadronieren, das zeugt von erheblicher Schmerzresistenz!
Sie vergleichen die Situation Frankreichs und die Haltung der Bürger dort mit Deutschland und seinen Bürgern??

Ich darf gelinde darauf aufmerksam machen, daß die Situation Deutschlands derzeit einmalig in Europa, vielleicht in der Welt ist!
Während hier ungezählt, unregistriert oder auch registriert, Hunderttausende ins Land strömen, gleichzeitig Städte und Kommunen, freiwillige Helfer und Ordnungskräfte, die Polizei und Sicherheitsdienste am Boden liegen, der finanzielle Kollaps der Städte und Gemeinden bereits eingetreten ist, Lehrer in Schulen Alarm schlagen, in Krankenhäusern das Personal bereits von Sicherheitsdiensten beschützt werden muß (letzte Meldung aus Sigmaringen, Kosten für die Sicherdienste: selbstverständlich bei den Krankenhäusern) usw. taumelt ein Land seinem Untergang entgegen!

Unser Land steht nahezu allein in Europa ( danke an Frau Merkel) vor einem Desaster, und Sie, werte Frau Hoffmann, meinen schmieren zu müssen, wie ""aggro"" der Deutsche drauf ist, schlimmer geht nimmer!

Man spricht mittlerweile und auch vielfach aus berufenem Munde vom Niedergang des Sozial -und Rechtsstaats, man spricht auch von der Gefährdung der inneren Sicherheit, für mich nichts Neues.
Nun, offensichtlich hält es die amtierende Regierung unter dem Getüm Merkel für notwendig, die ""innere Sicherheit"" wieder zu festigen, das tut sie, indem sie tagtäglich die Daumenschrauben zumindest gegenüber den Bürgern dieses Landes härter anziehen lässt, wohl ein verzweifelter Versuch, staatliche Ordnung und Recht zu signalisieren:

Verschärftes Waffenrecht, verschärftes Melderecht, verschärfte Zwangsmaßnahmen bei GEZ-Verweigerung, verschärfte Maßnahmen bei Schwarzfahrten, verschärfte..l..verschärftes.... verschärfter....usw.

Schade, daß wir keine Karikaturisten sind, dann würden wir doch glatt Merkel 10 Meter vor der riesigen Zielscheiben-Wand malen, die sorgfältig das Weiße durchsiebt, aber keinen einzigen Treffer im Schwarzen hat. Auf dem Zielfernrohr steht natürlich 'Made by CIA', auf ihrer Schießbrille 'IMI-Moss-Ad', wir hätten da so manch eine Idee für begabte Zeichner....

Liebe Frau Hoffman von der ""Huffington Post"", hier in Deutschland geht es den Menschen inzwischen unmittelbar an die Wäsche, ob sie angegriffen oder bedroht werden, ob ihre Steuerzahlungen im Nirwana des Staates für Zuwanderer verschwinden, ein Staat, der kein Geld für sein eigenes Volk hat, aber Milliarden eingeplant hat, um die Zuwanderung zu finanzieren!

Angesichts solcher unbestrittenen Fakten wagen Sie es, die Menschen in diesem Land als ""Aggro-Deutsche"" zu beschimpfen und zu diffamieren?!!

Ein Staatsanwalt sollte Ihnen auf die Pelle rücken, aber solche ehrenhaften Vertreter sind hierzulande wohl leider nicht mehr vorrätig!

Hab`noch ein Betthupferl:

Der ""Grünen-Parteitag ging heute zu Ende, die Grünen zogen u.a. folgende Bilanz:
1. ""Die Grünen wollen an der Macht bleiben""
??????
2. ""Die Grünen wollen regieren""
??????

Dazu N24, Teletext, Tafel 187, heute, Sonntag 22.11.2015:

AfD: 83.3 % und die Grünen, das ist das entscheidende Ergebnis, für eine Partei, die an der Macht bleiben und regieren möchte: 0.9%, das hat doch was, nicht wahr?

Aber was zählt hier schon die Wahrheit?

Es kommt immer darauf an, wie sie festgestellt wird.

Und dazu sagte doch neulich Volker Pispers:

Die Deutschen bauen die besten Autos und Maschinen der Welt, bringen es aber nicht fertig, eine funktionierende Zettel-Zählmaschine zu bauen - und das macht den Unterschied und ermöglicht z.B. das Merkelgetüm ohne Ende.....

____________________________________________________

23. November 2015, liebe Leser, liebe Zornbürger, liebes Pack, liebe Idioten,

gestern schrieb ich u.a. vom Niedergang dieses Landes, heute reichten fünf Minuten kurzer Blick ins Netz, um den Niedergang weiter untermauern zu können:

1. ""18 Millionen Arbeitsplätze werden in Deutschland mittelfristig durch Digitalisierung und Automatisierung wegfallen"", so die Wirtschaftsmeldungen bei ""t-online"",

2. ""Zehntausende Senioren müssen plötzlich Steuern zahlen"", nachzulesen beim ""focus"",

3. ""Massive Geldsorgen: Arbeitslose haben nicht einmal genug zum Essen"", ebenfalls zu finden beim ""focus"",

tja, das sind eben Meldungen, wie sie nur aus einem sterbenden Land stammen können, nicht wahr, also, alles läuft nach Plan, wir sind auf einem guten Weg!
Von RA Lutz Schäfer"
425,0,2,0.897,0.897,Unsere Ehre Heisst Treue !
1040,0,2,0.897,0.897,"Deutschland erwache, die Zeit der Revolution hat kommen!"
111,0,2,0.895,0.895,Heil Hitler! Sieg Heil für Deutschland! Wir werden unsere Ehre wiederherstellen und unsere Rasse reinigen!
1127,2,0,0.8896,0.8896,"„Deutschland erwache!“ darf man sicher nicht sagen. Aber „Deutschland wach auf!“ müsste doch gehen, oder nicht⁉️ Da liegt jetzt ein 20-J. alter Junge mit Schädelbruch im Klinikum, und so ein K***Schwein läuft hier noch frei rum‼️ DEUTSCHLAND WACH AUF‼️💙🇩🇪;💙"
1074,2,0,0.883,0.883,"@mk2000 @MeronMendel 🤣🤣🤣🤣 Wie naiv bist du denn? Union Anhänger sind ja Querdenker: was nicht sein darf, darf nicht wahr sein?  Meine Güte, ihr habt eine braune Socke bei euch und tut so, als wenn die Socke nur schlammig ist?! Das macht es nicht besser! [@URL]"
362,0,2,0.879,0.879,Meine Ehre heißt Treue! Sieg Heil! Wir müssen unsere Ehre wiederherstellen und unsere Nation stärken! #Stolzmonat #Stolzmonat2024
92,1,0,0.873,0.873,"Heim ins ""offen""sichtlich total irre D ..."
873,1,0,0.868,0.868,Die Zahlen sind einfach nur lächerlich. Und dann noch diese Kosten :( Zu Fuss nach Hause...
1395,1,0,0.866,0.866,Genau ...die damalige Lazarettstadt soll ne Moschee mit Minaretten bekommen .....träumt weiter Ihr Banausen !.
895,0,2,0.862,0.862,Wir müssen unsere Jugend für die Werte der Nation erziehen und unsere Traditionen wiederbeleben. Führt die Hitlerjugend wieder ein!  #DeutschlandErwache
1236,1,0,0.8584,0.8584,"Ich hab auch die Schnauze voll, aber deshalb wähle ich noch lange nicht die NPD ?"
607,0,1,0.8574,0.8574,"Was soll das noch werden und wer bringt die Basic zum Leben,
Wenn jeder aus Syrien und dem Irak jetzt seine  FamilieN   
Nachholt ..?
Da wird wohl kein Deutschkurs verlangt und eigenes Geld zum Leben?
Ist doch eine Kette ohne Ende.....da ist jede Urkunde gezinkt!!"
800,0,2,0.854,0.854,"#b0105 Der #Linksterrorismus zeigt seine hässliche Fratze.  Und die ganzen #Wohlstandslinken wie #FFF, #BLM ""Aktivisten u.a. sind auf dem Weg es ihnen gleich zu tun! Diesen Abschaum gilt es zu bekämpfen."
591,1,0,0.8506,0.8506,Boah - 1 2 7   (M A S S E N A B S C H I E B U N G)  -  ist doch die größte Verarschung schlecht hin !
349,0,2,0.848,0.848,"@TheOnlyOneTom Die #Linken und die #Rechten haben weder Gehirn noch Herz. Nicht mal ein #DaskalteHerz"" aus dem Märchen. Das sind nur kranke, ideologisch verseuchte Typen, die von ihrer Kindheit bis heute nichts dazu gelernt haben o. denen ein doppeltes Chromosomenpaar fehlt. #b0105 #Berlin"
1397,0,2,0.841,0.841,Natürlich war es die Merkel und der Kohl der Herr Sauer hat auch in den Haus gewohnt wie eure Gondosch die Mittelbach der Schenk und die Wagner. Ihr wart alle dort und habt das Kind gezwungen ein Baby zu ermorden.
787,0,2,0.8403,0.8403,"Hetzen, hetzen und koksen nicht vergessen- mit deutschem Gruß, Euer Ralle..."
1304,1,0,0.8374,0.8374,"Dann müssten wir Sanktionen gegen uns verhängen,der Drohnen-Krieg(Ramstein)ist Terror der unschuldige Zivilisten umbringt.Saudi-Arabien,Türkei und viele andere Staaten gehören auch zu den Staaten die den IS unterstützen und deshalb sanktioniert werden müssten."
415,0,2,0.836,0.836,Heil Hitler! Mein Führer lebt! Wir werden Deutsche wieder herstellen!
1173,1,0,0.8335,0.8335,"Je weniger Asylanten,  umso mehr für unsere Rentner, Kinder, Sozialschwache...? Eine nette Vorstellung..."
841,2,1,0.8257,0.8257,"Rene Meier, bei einer vom Verfassungsschutz organisierten Demo laufen wir nicht mit!
Schon mal das Datum näher betrachtet, am nächsten Tag sind Wahlen!
Nachdem am Vorabend Bilder von einer gesteuert eskalierten Demo von Rassisten & Nazis durch die Sender flimmern, kann man doch keine A.. mehr wählen.
So läuft das, alles klar?!"
1229,3,1,0.8257,0.8257,"wenn man das alles liest.....oh gott, alles vaterlandsverräter. das muß alles verbreitet werden, jeder deutsche hat die pflicht die straßen zu bevölkern....entweder jetzt oder nie. danach....dieses gesindel aus grüne/linke....alles anklagen und verurteilen, bis hin zur aberkennung der deutschen staatsbürgerschaft. deutschland braucht einen radikalen, kompletten wandel, in allen bereichen. volksabstimmung für alles."
1068,2,0,0.8247,0.8247,1488 ⚡️⚡️
304,1,0,0.8237,0.8237,"Orban spricht das aus, was sich jedem erschließt, der die Geschehnisse in Europa in den letzten Jahren aufmerksam verfolgt hat. Da der Vorgang mit Heimtücke arrangiert und organisiert wird, tut sich mancher schwer mit der Erkenntnis."
483,1,0,0.822,0.822,"Jede Wette, ganz bestimmt nicht in Dresden. Die Mehrheit will das nicht, passt nicht hierher. Wäre grauenvoll, wenn wir erleben müssten wenn 4x täglich so ein Kasper vom Minarett runterschreit. Für die 40 Hansels völlig überzogen. Auch ein Bürgerentscheid würde dies schon klarstellen."
832,1,0,0.82,0.82,"Polizei abziehen und Bulldozer los schicken. Ihr sollt mal sehen, wie schnell die von der Straße weg sind..."
1388,0,2,0.815,0.815,"Liebe @USER, wir freuen uns für euch, dass ihr Zeugen dieser wunderschönen Heldentat wurdet. Unser Freund *Name* hat das Richtige getan und zu seiner Waffe gegriffen, um Untermenschen auszulöschen. Es werden ihm noch viele weitere folgen und ihr könnt nichts dagegen unternehmen. Das ist unsere Antwort auf eure Gesetze. Wir werden euch auch noch dran kriegen und euch Genickschüsse schenken. Ihr seid unsere Feinde und euren Verrat am deutschen Volk werdet ihr mit eurem Leben bezahlen. Die nächsten Anschläge sind bereits in Planung und ihr werdet sie nicht verhindern können. Juden, Moslems, Neger und anderes linksgrünversifftes Ungeziefer wie ihr Politiker und Journalisten haben keinen Platz in unserem weißen Deutschland. Ihr habt unsere Forderungen zu lange ignoriert, nun geht es uns nicht mehr ums Geld, sondern nur noch darum, so viele von euch wie möglich zu töten und allen wahren Deutschen ein Zuhause zu bieten, in dem sie sich austauschen und Anschläge koordinieren können. Jeder, der sich uns in den Weg stellt, wird, ohne Ausnahme, umgebracht. Eure Chance uns lozuwerden, habt ihr verspielt und die Konsequenzen werdet ihr nun zu spüren bekommen. Ein Hoch auf den Helden von Hanau! Sieg Heil und Heil Hitler!"
1248,0,1,0.814,0.814,..Serbien möchte in die EU ....??????
556,0,1,0.8115,0.8115,Wer was wählt ist mir Wurscht! Es muss jeder damit leben was er gewählt hat!
1274,2,1,0.809,0.809,"Martina Gerle Die Staatsangestellten unter NAZI MERKEL UND NAZI STEINMEIER kommen mit zu viel Schrott durch. Das Problem ist oben, man liest es immer häufiger, ich weiß nicht, was da passiert ist, aber: Steinmeier hält nach seinem Instagram-Post vom Mai 2019 das Grundgesetz für eine Zumutung, Merkel lobt immer wieder ihre polnische Herkunft und ihre polnischen Vorfahren, ihr Opa war Gestapo- Hauptwachtmeister. Da unternehmen die Nazinachfahren hinter Lambrecht und dem Bundesverfassungsgericht auch nichts dagegen. Wir haben es versucht. Hier nach Artikel 20/4 Grundgesetz, unabänderbar, und Schulwissen vor Merkel."
886,1,0,0.8076,0.8076,Gestern in Leipzig . Legida Demo. Bei Legida 0 begangege Straftaten bei NoLegida / Antifa 167 !!!!!!!!!!! begangene Straftaten. Aber wir brauchen mehr Mittel gegen Räääächts :)
538,1,0,0.8076,0.8076,"Ein sehr liberaler und besonnener Freund aus Holland beschrieb mir kürzlich das Land als ""Pulverfass"", das jederzeit explodieren könne."
1154,1,2,0.8057,0.8057,"@Andreas50418741 @DieterCronenbe1 @Beatrix_vStorch Die Deutschen (offensichtlich zu viele) haben ihren ""Verstand"" bereits mit Merkel begraben ! Grüne, Linke etc. sind nur die fatalen Folgen von SED-Murksel und Konsorten ! Die ""Deutschen"" müssen wohl immer erst ""Dreck fressen"" bevor sie begreifen, AH, Honecker"
207,1,0,0.8,0.8,"@Xrxtn @philopolist @Alice_Weidel @UweJunge Du bist offensichtlich echt dumm wie Schei*e. Aber gut, du stellst es ja gerne auf Twitter zur Schau deshalb wird es schon deine Absicht sein, der Welt zu zeigen, dass es einfach hoffnungslose Fälle gibt, die sich nicht ""beheben"" lassen. Geh nach Polen, keiner braucht dich in D!"
794,0,1,0.796,0.796,Wir brauchen dringend mehr Mittel für Tische gegen Abgaswertemanipulation !!
1020,0,1,0.795,0.795,Bei den nächsten Wahlen wird ein einfaches Kreutz entscheiden in welchen Verhältnissen wir und die folgenden Generationen leben werden. Seid euch dessen stets bewusst!!!!!
370,0,1,0.79,0.79,"sry hab nen deutschen haushälter vergessen, damit mal die deutschen vom amt wegbleiben  und arbeiten gehen, das geld wird schließlich für die armen flüchtlinge gebraucht"
1451,1,2,0.7896,0.7896,Regierung wacht auf de Antifa sind de waren Verbrecher
723,3,1,0.789,0.789,"An alle verblendeten da draußen : 
 wacht endlich auf, öffnet eure augen.. khaleds mord ist doch erst der anfang, schaut nach frankfurt/main, berlin oder andere großstädte.
ich komme grad aus paris, war beruflich unterwegs - muss es in deutschen städten auch erst soweit kommen, das die polizei nur noch in vierer gruppen und mit dem gewehr im anschlag auf patrouille gehen kann.

Rechts und links sollten sich verbünden und gemeinsam gegen dieses verlogene politikergesindel und ihr lügen auf die strasse gehen..
Wie lange wollen wir noch sklave von onkel sam sein? 
wie lange toleriert der staat noch die übergriffe linksautonomer auf polizei und andersdenkende...

Zitat des CIA Chefs: deutschland wird in 20jahren nicht mehr zu regieren sein und es wird zu bürgerkriegsähnlichen zuständen kommen...
großes dankeschön schon mal im vorraus an die deutsche presse, welche nichts besseres zu tun hat als kritiker zu diffamieren und am liebsten dem rechten specktrum zuordnet, statt die bürger über die falsche politik aufzuklären, politiker anzuklagen...
Es ist zeit für ein zweite revolution in deutschland - lasst uns vor den reichstag ziehen - barrikaden müssen brennen"
225,0,1,0.788,0.788,58....und? Dafür haben wir jetzt 1000 hier!!!
770,0,1,0.786,0.786,"Ich habe gerade den geplanten ""Verteilungsschlüssel"" für neu ankommende Flüchtlinge angeschaut. NRW...mehr als 20 %. Sachsen: 2 %. Und gerade ihr tut hier so, als ginge das Abendland unter und wäre bereits eine muslimische Monokultur. Schaut Euch mal an, wie viele Immigranten bei Euch leben und wie viele Euch zugeteilt werden. Offenbar ist selbst den von Euch so genannten ""Volksverrätern"" der Politik klar, dass Ihr lausige Gastgeber seit. Und am Lautesten brüllt..."
489,1,0,0.7856,0.7856,Hallo DDR lässt grüßen wer zu DDR - Zeiten die Ausreise gestellt hatte wurde auch gekündigt umd bekam keine Arbeit mehr ist das nicht auch eine Nachahmung der Stasi oder?????
1417,0,2,0.7817,0.7817,@Evelynspringer4 @Wosch94 Linker Abschaum
1340,0,1,0.7812,0.7812,Uns solchem Dreckspack wird auch noch der deutsche Pass hinterhergeworfen damit sie sich schön vor dem Wehrdienst in der Türkei drücken können.
1043,2,0,0.78,0.78,"#PEGIDA #InformiertEuch #InformiertAndere #AufDieStraße #GegenöffentlichkeitSchaffen 

Ja, momentan ist es das wichtigste, eine Gegenöffentlichkeit schaffen! 

""Methoden von 1933""  und ""Sind wir hier in Nordkorea, oder was?"": Tatjana Festerlings Konter auf die Volksverhetzungsanzeige wegen ihres Mistgabel-Satzes von letzter Woche."
1045,0,2,0.778,0.778,@rstrohmi @Libra08101 Wir werden ihn finden. Schließlich wird seine Brühe auf der ganzen Welt verabreicht. Die Jagd nach dem Arsch wird Kultr- Religion- und Systemübergreifend sein. Sie werden gejagt werden wie seinerzeit die Nazis.
100,0,2,0.7715,0.7715,Blut und Ehre für Deutschland! Wir müssen unsere Ehre wieder zurückerobern!
196,1,0,0.7695,0.7695,Am bestens 50 %Steuer auf 10-fach versteuertes Geld.
